SampleID,SampleNumber,Project,Location,SiteID,ProfileID,NatBiome,CoverType,Position,Lithology,SoilFormation,MinDepth,MaxDepth,MidDepth,Horizon_Full,Horizon,Extractant,ppm_NH4.N,ugNH4.N_gDrySoil,ppm_NO3.N,ugNO3.N_gDrySoil,ppm_PO4.P,ugPO4.P_gDrySoil,RootMass_mg_gsoil,pH,STL_SoilP_ExtractionMethod,STL_SoilP_ppm,STL_ugP_gDrySoil,Soil_PercC,Soil_MgCg,SoilPO4.P_ug_g,MAP,DomVeg,P_Efficiency
HAY-A-EPSCOR-S075,130,EPSCoR,HAY,Hays KS (EPSCoR),HAY-A,Grassland,Crop,NA,Limestone/Shale,Loess,30,75,52.5,Bt/Btk,B,Oxalic Acid,0.0876,0.501915576,0.8811,5.048376869,0.000678,0.003884689,0.396877365,8.1,Olsen (pH > 7.4),0,0,0.33580425,3.3580425,NA,600,Herbaceous spp,NA
HAY-A-EPSCOR-S075,568,EPSCoR,HAY,Hays KS (EPSCoR),HAY-A,Grassland,Crop,NA,Limestone/Shale,Loess,30,75,52.5,Bt/Btk,B,Apase,0.0245,0.139818884,0.8421,4.805774792,0,0,0.396877365,8.1,Olsen (pH > 7.4),0,0,0.33580425,3.3580425,NA,600,Herbaceous spp,NA
HAY-N-EPSCOR-S005,132,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,0,5,2.5,A,A,Oxalic Acid,0.9645,5.820601635,0.4899,2.956467331,5.284648025,31.89199682,5.5043634,6.7,Mehlich-3,20,200,3.2303925,32.303925,NA,600,Herbaceous spp,0.159459984
HAY-N-EPSCOR-S005,570,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,0,5,2.5,A,A,Apase,0.4434,2.702985757,0.7273,4.433652551,1.04393837,6.363893877,5.5043634,6.7,Mehlich-3,20,200,3.2303925,32.303925,NA,600,Herbaceous spp,0.031819469
HAY-N-EPSCOR-S005,351,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,0,5,2.5,A,A,Malic Acid,1.2951,7.738028163,0.7849,4.689659722,2.755498263,16.46368864,5.5043634,6.7,Mehlich-3,20,200,3.2303925,32.303925,NA,600,Herbaceous spp,0.082318443
HAY-N-EPSCOR-S015,352,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,5,15,10,A,A,Malic Acid,0.3244,2.028996385,0.0112,0.070051663,1.298517552,8.121724472,9.803568206,6.7,Mehlich-3,12,120,1.57709,15.7709,NA,600,Herbaceous spp,0.067681037
HAY-N-EPSCOR-S015,133,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,5,15,10,A,A,Oxalic Acid,0.2795,1.730855714,0,0,5.26649973,32.61377871,9.803568206,6.7,Mehlich-3,12,120,1.57709,15.7709,NA,600,Herbaceous spp,0.271781489
HAY-N-EPSCOR-S015,571,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,5,15,10,A,A,Apase,0.1151,0.721348628,0,0,0.3936,2.466749087,9.803568206,6.7,Mehlich-3,12,120,1.57709,15.7709,NA,600,Herbaceous spp,0.020556242
HAY-N-EPSCOR-S030,353,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,15,30,22.5,A,A,Malic Acid,0.261,1.595704408,0.0109,0.066640529,0.2274,1.390280392,2.588632335,6.7,Mehlich-3,4,40,1.094626667,10.94626667,NA,600,Herbaceous spp,0.03475701
HAY-N-EPSCOR-S030,134,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,15,30,22.5,A,A,Oxalic Acid,0.1985,1.218426308,0,0,2.378553773,14.59996218,2.588632335,6.7,Mehlich-3,4,40,1.094626667,10.94626667,NA,600,Herbaceous spp,0.364999055
HAY-N-EPSCOR-S030,572,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,15,30,22.5,A,A,Apase,0.086,0.527882431,0,0,0.0408,0.250437246,2.588632335,6.7,Mehlich-3,4,40,1.094626667,10.94626667,NA,600,Herbaceous spp,0.006260931
HAY-N-EPSCOR-S075,135,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,30,75,52.5,BA,B,Oxalic Acid,0.0549,0.324296767,0,0,1.015064534,5.996031824,0.995617288,7.55,Olsen (pH > 7.4),0,0,0.64278275,6.4278275,NA,600,Herbaceous spp,NA
HAY-N-EPSCOR-S075,573,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,30,75,52.5,BA,B,Apase,0.0443,0.263767207,0,0,0.0065,0.038701735,0.995617288,7.55,Olsen (pH > 7.4),0,0,0.64278275,6.4278275,NA,600,Herbaceous spp,NA
HAY-N-EPSCOR-S075,354,EPSCoR,HAY,Hays KS (EPSCoR),HAY-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,30,75,52.5,BA,B,Malic Acid,0.1851,1.097732884,0.0112,0.066421439,0.340255616,2.017881031,0.995617288,7.55,Olsen (pH > 7.4),0,0,0.64278275,6.4278275,NA,600,Herbaceous spp,NA
HAY-P-EPSCOR-S005,575,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,0,5,2.5,Ap,A,Apase,0.2431,1.567325441,0.5386,3.472486559,0.5294,3.413171898,1.014575206,6.6,Mehlich-3,20,200,2.84822,28.4822,NA,600,Herbaceous spp,0.017065859
HAY-P-EPSCOR-S005,356,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,0,5,2.5,Ap,A,Malic Acid,1.2384,8.01607897,0.6708,4.342042776,1.76510352,11.42539503,1.014575206,6.6,Mehlich-3,20,200,2.84822,28.4822,NA,600,Herbaceous spp,0.057126975
HAY-P-EPSCOR-S005,137,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,0,5,2.5,Ap,A,Oxalic Acid,0.69,4.448599565,0.4258,2.745237239,5.069573829,32.68478831,1.014575206,6.6,Mehlich-3,20,200,2.84822,28.4822,NA,600,Herbaceous spp,0.163423942
HAY-P-EPSCOR-S015,357,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,5,15,10,Ap,A,Malic Acid,0.5115,3.131122906,0.1784,1.092067109,0.429647528,2.630066894,1.014575206,6.6,Mehlich-3,5,50,1.6550275,16.550275,NA,600,Herbaceous spp,0.052601338
HAY-P-EPSCOR-S015,138,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,5,15,10,Ap,A,Oxalic Acid,0.3412,2.059630679,0.0637,0.384520733,5.044662195,30.45176149,1.014575206,6.6,Mehlich-3,5,50,1.6550275,16.550275,NA,600,Herbaceous spp,0.60903523
HAY-P-EPSCOR-S015,576,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,5,15,10,Ap,A,Apase,0.1163,0.700646896,0.1531,0.92234772,0.0788,0.474728938,1.014575206,6.6,Mehlich-3,5,50,1.6550275,16.550275,NA,600,Herbaceous spp,0.009494579
HAY-P-EPSCOR-S030,358,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,15,30,22.5,A,A,Malic Acid,0.2556,1.477888703,0.027,0.156115004,0.264951487,1.531959349,1.095732852,7.1,Olsen (pH > 7.4),2,20,1.13102,11.3102,NA,600,Herbaceous spp,0.076597967
HAY-P-EPSCOR-S030,139,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,15,30,22.5,A,A,Oxalic Acid,0.1569,0.905383594,0,0,5.097416243,29.41438521,1.095732852,7.1,Olsen (pH > 7.4),2,20,1.13102,11.3102,NA,600,Herbaceous spp,1.470719261
HAY-P-EPSCOR-S030,577,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,15,30,22.5,A,A,Apase,0.0546,0.312561067,0.0251,0.143686498,0.0291,0.166584744,1.095732852,7.1,Olsen (pH > 7.4),2,20,1.13102,11.3102,NA,600,Herbaceous spp,0.008329237
HAY-P-EPSCOR-S075,140,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Oxalic Acid,0.0601,0.358519027,0.0648,0.386556288,0.0104,0.062039898,1.194975625,8,Olsen (pH > 7.4),1,10,0.57374875,5.7374875,NA,600,Herbaceous spp,0.00620399
HAY-P-EPSCOR-S075,359,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Malic Acid,0.2365,1.405179164,0.0371,0.220431911,0,0,1.194975625,8,Olsen (pH > 7.4),1,10,0.57374875,5.7374875,NA,600,Herbaceous spp,0
HAY-P-EPSCOR-S075,578,EPSCoR,HAY,Hays KS (EPSCoR),HAY-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Apase,0.0366,0.217461131,0.0288,0.171116955,0,0,1.194975625,8,Olsen (pH > 7.4),1,10,0.57374875,5.7374875,NA,600,Herbaceous spp,0
KNZ-A-EPSCOR-S005,318,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,0,5,2.5,Ap1,A,Malic Acid,0.226,1.287901458,2.1522,12.26469698,2.824478377,16.09579567,0.301674544,7.4,Mehlich-3,51,510,1.4390575,14.390575,NA,830,Herbaceous spp,0.031560384
KNZ-A-EPSCOR-S005,537,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,0,5,2.5,Ap1,A,Apase,0.0674,0.38103048,2.0388,11.52588936,0.3052,1.725378376,0.301674544,7.4,Mehlich-3,51,510,1.4390575,14.390575,NA,830,Herbaceous spp,0.003383095
KNZ-A-EPSCOR-S005,99,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,0,5,2.5,Ap1,A,Oxalic Acid,0.1435,0.80483142,1.9099,10.71182948,5.304938043,29.75317645,0.301674544,7.4,Mehlich-3,51,510,1.4390575,14.390575,NA,830,Herbaceous spp,0.058339562
KNZ-A-EPSCOR-S015,100,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,5,15,10,Ap1,A,Oxalic Acid,0.095,0.581744253,0.5933,3.63314595,2.528699909,15.48480673,1.083680388,7.4,Mehlich-3,19,190,1.307645,13.07645,NA,830,Herbaceous spp,0.081498983
KNZ-A-EPSCOR-S015,319,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,5,15,10,Ap1,A,Malic Acid,0.1501,0.917321277,0.6831,4.174697964,0.793425807,4.848943202,1.083680388,7.4,Mehlich-3,19,190,1.307645,13.07645,NA,830,Herbaceous spp,0.025520754
KNZ-A-EPSCOR-S015,538,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,5,15,10,Ap1,A,Apase,0.0533,0.325737669,0.6588,4.026190922,0.0619,0.378295717,1.083680388,7.4,Mehlich-3,19,190,1.307645,13.07645,NA,830,Herbaceous spp,0.00199103
KNZ-A-EPSCOR-S030,101,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,15,30,22.5,Ap2,A,Oxalic Acid,0.0876,0.556663715,0.2284,1.451392607,2.021449448,12.84552007,0.182785831,6.9,Mehlich-3,5,50,1.3794775,13.794775,NA,830,Herbaceous spp,0.256910401
KNZ-A-EPSCOR-S030,320,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,15,30,22.5,Ap2,A,Malic Acid,0.1426,0.891812065,0.2196,1.373365564,0.681804406,4.263964901,0.182785831,6.9,Mehlich-3,5,50,1.3794775,13.794775,NA,830,Herbaceous spp,0.085279298
KNZ-A-EPSCOR-S030,539,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,15,30,22.5,Ap2,A,Apase,0.0993,0.629745542,0.2314,1.467503709,0.0101,0.064052668,0.182785831,6.9,Mehlich-3,5,50,1.3794775,13.794775,NA,830,Herbaceous spp,0.001281053
KNZ-A-EPSCOR-S075,540,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,30,75,52.5,Bt/Btss,B,Apase,0.0403,0.255069749,0.3902,2.469682777,0,0,0.078334235,7.5,Olsen (pH > 7.4),2,20,0.881773,8.81773,NA,830,Herbaceous spp,0
KNZ-A-EPSCOR-S075,102,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,30,75,52.5,Bt/Btss,B,Oxalic Acid,0.1062,0.672168916,0.4434,2.806400162,0.0404,0.255702676,0.078334235,7.5,Olsen (pH > 7.4),2,20,0.881773,8.81773,NA,830,Herbaceous spp,0.012785134
KNZ-A-EPSCOR-S075,321,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,30,75,52.5,Bt/Btss,B,Malic Acid,0.2377,1.501465536,0.3954,2.497599803,0.0135,0.085274652,0.078334235,7.5,Olsen (pH > 7.4),2,20,0.881773,8.81773,NA,830,Herbaceous spp,0.004263733
KNZ-A-EPSCOR-S120,541,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,75,120,97.5,Btkss,B,Apase,0.0253,NA,0.3964,NA,0,NA,0.192048281,8,Olsen (pH > 7.4),1,10,0.5658545,5.658545,NA,830,Herbaceous spp,NA
KNZ-A-EPSCOR-S120,103,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,75,120,97.5,Btkss,B,Oxalic Acid,0.1053,NA,0.4269,NA,0.0091,NA,0.192048281,8,Olsen (pH > 7.4),1,10,0.5658545,5.658545,NA,830,Herbaceous spp,NA
KNZ-A-EPSCOR-S120,322,EPSCoR,KNZ,Konza (EPSCoR),KNZ-A,Grassland,Crop,NA,Limestone/Shale,Loess,75,120,97.5,Btkss,B,Malic Acid,0.2043,NA,0.4039,NA,0,NA,0.192048281,8,Olsen (pH > 7.4),1,10,0.5658545,5.658545,NA,830,Herbaceous spp,NA
KNZ-N-EPSCOR-S005,323,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,0,5,2.5,A1,A,Malic Acid,1.2859,7.710598703,0.2771,1.661565363,1.255577573,7.528777359,6.53659418,6.5,Mehlich-3,7,70,3.4667875,34.667875,NA,830,Herbaceous spp,0.107553962
KNZ-N-EPSCOR-S005,542,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,0,5,2.5,A1,A,Apase,0.2539,1.510223457,0.2273,1.352003907,0.2575,1.53163663,6.53659418,6.5,Mehlich-3,7,70,3.4667875,34.667875,NA,830,Herbaceous spp,0.021880523
KNZ-N-EPSCOR-S005,104,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,0,5,2.5,A1,A,Oxalic Acid,0.821,4.81570231,0.2304,1.351446787,1.579690658,9.26591955,6.53659418,6.5,Mehlich-3,7,70,3.4667875,34.667875,NA,830,Herbaceous spp,0.132370279
KNZ-N-EPSCOR-S015,543,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,5,15,10,A1,A,Apase,0.2713,1.646617545,0,0,0.0943,0.57234071,15.09040155,6.5,Mehlich-3,3,30,2.609876667,26.09876667,NA,830,Herbaceous spp,0.019078024
KNZ-N-EPSCOR-S015,324,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,5,15,10,A1,A,Malic Acid,0.8948,5.430863913,0,0,0.34335934,2.083971668,15.09040155,6.5,Mehlich-3,3,30,2.609876667,26.09876667,NA,830,Herbaceous spp,0.069465722
KNZ-N-EPSCOR-S015,105,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,5,15,10,A1,A,Oxalic Acid,0.8238,4.999939306,0,0,0.574771133,3.488493299,15.09040155,6.5,Mehlich-3,3,30,2.609876667,26.09876667,NA,830,Herbaceous spp,0.11628311
KNZ-N-EPSCOR-S030,544,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,15,30,22.5,A2,A,Apase,0.199,1.221977357,0,0,0.0705,0.432911576,6.66477232,6.3,Mehlich-3,1,10,1.671646667,16.71646667,NA,830,Herbaceous spp,0.043291158
KNZ-N-EPSCOR-S030,106,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,15,30,22.5,A2,A,Oxalic Acid,0.3112,1.9147658,0,0,0.310776665,1.912161085,6.66477232,6.3,Mehlich-3,1,10,1.671646667,16.71646667,NA,830,Herbaceous spp,0.191216109
KNZ-N-EPSCOR-S030,325,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,15,30,22.5,A2,A,Malic Acid,0.296,1.814001014,0,0,0.1327,0.813236265,6.66477232,6.3,Mehlich-3,1,10,1.671646667,16.71646667,NA,830,Herbaceous spp,0.081323627
KNZ-N-EPSCOR-S075,545,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Apase,0.1492,0.939629438,0.0443,0.278991851,0.2201,1.386142355,3.497191304,7.35,Olsen (pH > 7.4),0,0,0.8859785,8.859785,NA,830,Herbaceous spp,NA
KNZ-N-EPSCOR-S075,107,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Oxalic Acid,0.1453,0.902434003,0,0,0.562597122,3.494196648,3.497191304,7.35,Olsen (pH > 7.4),0,0,0.8859785,8.859785,NA,830,Herbaceous spp,NA
KNZ-N-EPSCOR-S075,326,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Malic Acid,0.1493,0.93094972,0,0,0.0948,0.591118777,3.497191304,7.35,Olsen (pH > 7.4),0,0,0.8859785,8.859785,NA,830,Herbaceous spp,NA
KNZ-N-EPSCOR-S120,327,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,75,120,97.5,Bt/Btk,B,Malic Acid,0.1351,NA,0,NA,0.504410852,NA,0.220096344,7.9,Olsen (pH > 7.4),0,0,0.38590725,3.8590725,NA,830,Herbaceous spp,NA
KNZ-N-EPSCOR-S120,108,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,75,120,97.5,Bt/Btk,B,Oxalic Acid,0.0969,NA,0.0395,NA,1.254486751,NA,0.220096344,7.9,Olsen (pH > 7.4),0,0,0.38590725,3.8590725,NA,830,Herbaceous spp,NA
KNZ-N-EPSCOR-S120,546,EPSCoR,KNZ,Konza (EPSCoR),KNZ-N,Grassland,NativePrairie,NA,Limestone/Shale,Loess,75,120,97.5,Bt/Btk,B,Apase,0.0403,NA,0,NA,0,NA,0.220096344,7.9,Olsen (pH > 7.4),0,0,0.38590725,3.8590725,NA,830,Herbaceous spp,NA
KNZ-P-EPSCOR-S005,547,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,0,5,2.5,Ap1,A,Apase,0.1309,0.760026168,0.0464,0.269405761,0.951106563,5.522275601,5.409724826,6.7,Mehlich-3,68,680,2.1844525,21.844525,NA,830,Herbaceous spp,0.008120994
KNZ-P-EPSCOR-S005,328,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,0,5,2.5,Ap1,A,Malic Acid,0.5245,3.063565724,0.0309,0.180484616,9.580510549,55.95905383,5.409724826,6.7,Mehlich-3,68,680,2.1844525,21.844525,NA,830,Herbaceous spp,0.082292726
KNZ-P-EPSCOR-S005,109,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,0,5,2.5,Ap1,A,Oxalic Acid,0.341,1.972074409,0.0436,0.25214793,16.90758676,97.78011484,5.409724826,6.7,Mehlich-3,68,680,2.1844525,21.844525,NA,830,Herbaceous spp,0.143794287
KNZ-P-EPSCOR-S015,548,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,5,15,10,Ap1,A,Apase,0.0951,0.557682751,0,0,0.6082,3.566589373,15.5629543,6.45,Mehlich-3,61,610,1.73202,17.3202,NA,830,Herbaceous spp,0.005846868
KNZ-P-EPSCOR-S015,110,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,5,15,10,Ap1,A,Oxalic Acid,0.1864,1.0801966,0,0,15.02380952,87.06366936,15.5629543,6.45,Mehlich-3,61,610,1.73202,17.3202,NA,830,Herbaceous spp,0.142727327
KNZ-P-EPSCOR-S015,329,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,5,15,10,Ap1,A,Malic Acid,0.256,1.519351493,0,0,7.402914093,43.93604915,15.5629543,6.45,Mehlich-3,61,610,1.73202,17.3202,NA,830,Herbaceous spp,0.07202631
KNZ-P-EPSCOR-S030,111,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,15,30,22.5,Ap2,A,Oxalic Acid,0.1519,0.943821366,0,0,8.864003228,55.07594232,2.556517783,6.2,Mehlich-3,36,360,1.878915,18.78915,NA,830,Herbaceous spp,0.152988729
KNZ-P-EPSCOR-S030,549,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,15,30,22.5,Ap2,A,Apase,0.1312,0.807115848,0,0,0.249,1.531797608,2.556517783,6.2,Mehlich-3,36,360,1.878915,18.78915,NA,830,Herbaceous spp,0.004254993
KNZ-P-EPSCOR-S030,330,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,15,30,22.5,Ap2,A,Malic Acid,0.2118,1.310752837,0,0,4.022939737,24.8965046,2.556517783,6.2,Mehlich-3,36,360,1.878915,18.78915,NA,830,Herbaceous spp,0.069156957
KNZ-P-EPSCOR-S075,331,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Malic Acid,0.1601,1.011149192,0,0,2.981139993,18.82809055,1.211168488,6.7,Mehlich-3,21,210,1.3673425,13.673425,NA,830,Herbaceous spp,0.089657574
KNZ-P-EPSCOR-S075,112,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Oxalic Acid,0.1071,0.671036184,0,0,8.462066182,53.01916523,1.211168488,6.7,Mehlich-3,21,210,1.3673425,13.673425,NA,830,Herbaceous spp,0.252472215
KNZ-P-EPSCOR-S075,550,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,30,75,52.5,Bt,B,Apase,0.0976,0.613955006,0,0,0.0895,0.563001773,1.211168488,6.7,Mehlich-3,21,210,1.3673425,13.673425,NA,830,Herbaceous spp,0.002680961
KNZ-P-EPSCOR-S120,332,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,75,120,97.5,Btss1,B,Malic Acid,0.1267,NA,0.0057,NA,5.859797179,NA,0.134730619,7.35,Olsen (pH > 7.4),6,60,0.779458667,7.794586667,NA,830,Herbaceous spp,NA
KNZ-P-EPSCOR-S120,551,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,75,120,97.5,Btss1,B,Apase,0.0561,NA,0,NA,0.0914,NA,0.134730619,7.35,Olsen (pH > 7.4),6,60,0.779458667,7.794586667,NA,830,Herbaceous spp,NA
KNZ-P-EPSCOR-S120,113,EPSCoR,KNZ,Konza (EPSCoR),KNZ-P,Grassland,RegenPrairie,NA,Limestone/Shale,Loess,75,120,97.5,Btss1,B,Oxalic Acid,0.0801,NA,0,NA,13.93482314,NA,0.134730619,7.35,Olsen (pH > 7.4),6,60,0.779458667,7.794586667,NA,830,Herbaceous spp,NA
KZL1-C-FRES-0-9,528,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,0,9,4.5,^At,A,Apase,0.2202,1.233862292,0,0,0.622132758,3.486040647,10.96740747,6.5,Mehlich-3,52,520,2.36382,23.6382,0.8552,830,Herbaceous spp,0.006703924
KZL1-C-FRES-0-9,90,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,0,9,4.5,^At,A,Oxalic Acid,0.7315,4.090797244,0,0,10.30845659,57.64840165,10.96740747,6.5,Mehlich-3,52,520,2.36382,23.6382,0.8552,830,Herbaceous spp,0.110862311
KZL1-C-FRES-0-9,309,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,0,9,4.5,^At,A,Malic Acid,0.7955,4.457481621,0,0,4.66133582,26.1191939,10.96740747,6.5,Mehlich-3,52,520,2.36382,23.6382,0.8552,830,Herbaceous spp,0.050229219
KZL1-C-FRES-18-28,311,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,18,28,23,BAtb,B,Malic Acid,0.2135,1.420492349,0,0,0.442969235,2.947233766,1.741889852,NA,Mehlich-3,15,150,1.6994,16.994,0,830,Herbaceous spp,0.019648225
KZL1-C-FRES-18-28,530,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,18,28,23,BAtb,B,Apase,0.1169,0.767060367,0,0,0.0372,0.244094488,1.741889852,NA,Mehlich-3,15,150,1.6994,16.994,0,830,Herbaceous spp,0.001627297
